495	7	24455939	24455940	1
481	7	21448309	21448310	2
483	7	22152835	22152836	2
488	7	23172316	23172317	2
486	7	22792601	22792602	2
485	7	22271930	22271931	2
479	7	20237788	20237789	2
494	7	24290964	24290965	1
492	7	24081069	24081070	1
227	4	1283220	1283221	1
233	4	2978068	2978069	1
239	4	4765090	4765091	1
228	4	1305104	1305105	1
229	4	2490105	2490106	1
235	4	3562901	3562902	1
236	4	3654630	3654631	1
240	4	5394890	5394891	1
242	4	5708130	5708131	1
244	4	6129510	6129511	1
245	4	6357165	6357166	1
243	4	5887314	5887315	1
253	4	8193806	8193807	1
276	4	16064638	16064639	1
247	4	6554747	6554748	1
248	4	7183205	7183206	1
249	4	7400130	7400131	1
252	4	7936058	7936059	1
251	4	7873056	7873057	1
250	4	7759483	7759484	1
256	4	9013884	9013885	1
238	4	4341097	4341098	1
258	4	9737956	9737957	1
254	4	8802777	8802778	1
266	4	11768770	11768771	1
259	4	9942301	9942302	1
257	4	9568875	9568876	1
261	4	10282274	10282275	1
264	4	11031340	11031341	1
265	4	11663389	11663390	1
263	4	10903395	10903396	1
262	4	10367192	10367193	1
274	4	15048328	15048329	1
278	4	16448043	16448044	1
273	4	14728040	14728041	1
268	4	12583073	12583074	1
272	4	14582487	14582488	1
270	4	14089427	14089428	1
271	4	14536038	14536039	1
275	4	15651354	15651355	1
277	4	16225473	16225474	1
279	4	16534728	16534729	1
280	4	17635317	17635318	1
281	4	17924908	17924909	1
284	4	18444543	18444544	1
282	4	18209548	18209549	1
287	4	19376667	19376668	1
286	4	19236993	19236994	1
288	4	19690035	19690036	1
285	4	18864894	18864895	1
289	4	19974182	19974183	1
291	4	20403269	20403270	1
293	4	20902339	20902340	1
292	4	20843153	20843154	1
295	4	21203483	21203484	1
294	4	21057052	21057053	1
298	4	23062959	23062960	1
299	4	23376016	23376017	1
304	4	25350983	25350984	2
297	4	22689865	22689866	1
301	4	24671608	24671609	2
303	4	24916092	24916093	2
307	4	26087036	26087037	2
302	4	24759169	24759170	2
306	4	25805330	25805331	2
300	4	24197063	24197064	2
741	12	55381	55382	1
739	12	9705	9706	1
740	12	25302	25303	1
748	12	2407185	2407186	1
743	12	1124164	1124165	1
747	12	2353177	2353178	1
746	12	2331402	2331403	1
753	12	3358289	3358290	1
752	12	3199084	3199085	1
750	12	3037929	3037930	1
754	12	3973459	3973460	1
760	12	7075543	7075544	1
757	12	4925619	4925620	2
758	12	5947080	5947081	1
756	12	4659930	4659931	2
767	12	10767881	10767882	1
761	12	7227181	7227182	1
762	12	7458856	7458857	1
765	12	9227481	9227482	1
764	12	9184531	9184532	1
763	12	8283458	8283459	1
766	12	9911202	9911203	1
768	12	10882753	10882754	1
770	12	11143542	11143543	1
781	12	13839321	13839322	1
771	12	11203445	11203446	1
772	12	11462772	11462773	1
769	12	10996135	10996136	1
775	12	12698951	12698952	1
779	12	13553153	13553154	1
774	12	12382346	12382347	1
777	12	13473898	13473899	1
778	12	13493465	13493466	1
780	12	13680542	13680543	1
776	12	13453219	13453220	1
783	12	14372040	14372041	1
785	12	14646535	14646536	1
782	12	14192936	14192937	1
784	12	14523744	14523745	1
787	12	15453668	15453669	1
790	12	17017829	17017830	1
786	12	15024581	15024582	1
789	12	16964361	16964362	1
793	12	17502498	17502499	1
788	12	16839207	16839208	1
794	12	17516508	17516509	1
792	12	17306645	17306646	1
797	12	17847184	17847185	1
798	12	18117014	18117015	1
800	12	19201853	19201854	1
801	12	19278452	19278453	1
802	12	19303659	19303660	1
804	12	19472347	19472348	1
799	12	18602906	18602907	1
806	12	19776482	19776483	1
813	12	21671431	21671432	1
811	12	20757651	20757652	1
808	12	20189837	20189838	1
810	12	20646435	20646436	1
814	12	21724660	21724661	1
684	10	22540637	22540638	1
682	10	21590033	21590034	1
686	10	23161255	23161256	1
685	10	23033655	23033656	1
683	10	21795379	21795380	1
680	10	20611538	20611539	1
674	10	18702189	18702190	1
677	10	19552284	19552285	1
679	10	19767815	19767816	1
676	10	19222074	19222075	1
678	10	19748984	19748985	1
675	10	19003322	19003323	1
672	10	17939044	17939045	1
673	10	17957520	17957521	1
671	10	17573701	17573702	1
670	10	17413044	17413045	1
667	10	16516859	16516860	1
669	10	16729347	16729348	1
665	10	15854842	15854843	1
664	10	15413350	15413351	1
666	10	16351328	16351329	1
662	10	14712763	14712764	1
663	10	15046660	15046661	1
658	10	13571093	13571094	1
659	10	13883196	13883197	1
660	10	14304470	14304471	1
661	10	14354622	14354623	1
657	10	12535658	12535659	1
656	10	11872618	11872619	1
655	10	11763339	11763340	1
654	10	11273710	11273711	1
652	10	11124022	11124023	1
653	10	11170193	11170194	1
648	10	9334735	9334736	1
650	10	10343493	10343494	1
649	10	9347786	9347787	1
647	10	8382235	8382236	1
645	10	8020793	8020794	1
646	10	8033333	8033334	1
644	10	7795562	7795563	1
643	10	6505234	6505235	1
622	10	972365	972366	2
638	10	4156763	4156764	1
639	10	4448595	4448596	1
636	10	3586326	3586327	1
637	10	3646138	3646139	1
632	10	2802481	2802482	1
626	10	2213932	2213933	2
630	10	2724135	2724136	1
634	10	3258544	3258545	1
631	10	2752927	2752928	1
633	10	2830979	2830980	1
629	10	2699690	2699691	1
618	10	351620	351621	2
619	10	412042	412043	2
623	10	1533917	1533918	2
628	10	2529580	2529581	2
624	10	1922308	1922309	2
625	10	2168789	2168790	2
627	10	2437306	2437307	2
223	3	29155195	29155196	1
226	3	29752701	29752702	1
225	3	29320779	29320780	1
218	3	25914341	25914342	1
219	3	25952533	25952534	1
222	3	28832943	28832944	1
221	3	28654787	28654788	1
216	3	24814544	24814545	1
217	3	25438208	25438209	1
215	3	24120112	24120113	1
214	3	23765600	23765601	1
213	3	23148618	23148619	1
212	3	22910824	22910825	1
211	3	22473172	22473173	1
210	3	22378151	22378152	1
209	3	22367690	22367691	1
207	3	21936891	21936892	1
206	3	21921041	21921042	1
208	3	21976923	21976924	1
205	3	21890297	21890298	1
203	3	21457637	21457638	1
202	3	19004099	19004100	1
198	3	17781558	17781559	1
201	3	18845851	18845852	1
200	3	18456396	18456397	1
197	3	17547180	17547181	1
196	3	16818655	16818656	1
194	3	14873573	14873574	1
195	3	16431352	16431353	1
193	3	14176926	14176927	1
199	3	17969085	17969086	1
190	3	13305739	13305740	1
189	3	12226396	12226397	1
191	3	13525736	13525737	1
188	3	11117271	11117272	1
183	3	8347278	8347279	1
186	3	9029673	9029674	1
185	3	8922619	8922620	1
182	3	8125659	8125660	1
179	3	7218300	7218301	1
181	3	7548443	7548444	1
177	3	6606421	6606422	1
178	3	6770234	6770235	1
176	3	6563338	6563339	1
174	3	6317478	6317479	1
173	3	5965060	5965061	1
172	3	5915892	5915893	1
169	3	4567449	4567450	1
170	3	4632124	4632125	1
171	3	4681306	4681307	1
167	3	3904271	3904272	1
158	3	894879	894880	1
166	3	3341949	3341950	1
165	3	3196287	3196288	1
157	3	179776	179777	1
156	3	70185	70186	1
163	3	2445668	2445669	1
159	3	920037	920038	1
161	3	981333	981334	1
504	8	2862726	2862727	2
503	8	2191926	2191927	2
500	8	1424749	1424750	2
502	8	2009558	2009559	2
501	8	1453067	1453068	2
499	8	1006801	1006802	2
506	8	3788402	3788403	1
505	8	3304035	3304036	1
507	8	4483339	4483340	1
508	8	4966835	4966836	1
510	8	5826575	5826576	1
517	8	8681177	8681178	1
509	8	5159180	5159181	1
514	8	7843654	7843655	1
511	8	6200877	6200878	1
512	8	6466271	6466272	1
516	8	8379553	8379554	1
519	8	8959316	8959317	1
515	8	8194109	8194110	1
520	8	9711199	9711200	1
521	8	9945699	9945700	1
523	8	11594382	11594383	1
524	8	11671468	11671469	1
522	8	11452388	11452389	1
525	8	12667276	12667277	1
530	8	14664048	14664049	1
526	8	13434135	13434136	1
528	8	13976022	13976023	1
527	8	13751972	13751973	1
529	8	14064952	14064953	1
531	8	15020286	15020287	1
536	8	16895460	16895461	1
534	8	16724318	16724319	1
535	8	16799214	16799215	1
533	8	16225025	16225026	1
538	8	17492627	17492628	1
537	8	17320453	17320454	1
539	8	17817265	17817266	1
540	8	18173675	18173676	1
541	8	18374938	18374939	1
542	8	18553200	18553201	1
546	8	19303604	19303605	1
543	8	18896972	18896973	1
544	8	19049471	19049472	1
545	8	19101649	19101650	1
549	8	21110143	21110144	1
548	8	20941548	20941549	1
547	8	20706832	20706833	1
550	8	21302160	21302161	1
551	8	21546029	21546030	1
552	8	21679868	21679869	1
556	8	21981834	21981835	1
553	8	21767596	21767597	1
555	8	21952175	21952176	1
566	8	25224014	25224015	1
554	8	21791521	21791522	1
560	8	23337900	23337901	1
559	8	23279089	23279090	1
564	8	24332897	24332898	1
557	8	22029630	22029631	1
558	8	23197428	23197429	1
561	8	23436896	23436897	1
562	8	23558346	23558347	1
565	8	24450542	24450543	1
1067	17	15678762	15678763	2
1069	17	15810281	15810282	2
1078	17	17975395	17975396	2
1072	17	16891711	16891712	2
1074	17	17329754	17329755	2
1077	17	17777732	17777733	2
1076	17	17535364	17535365	2
1075	17	17400288	17400289	2
1068	17	15771293	15771294	1
1065	17	15373539	15373540	1
1063	17	14885902	14885903	1
1062	17	14465685	14465686	1
1061	17	13910027	13910028	1
1060	17	13718054	13718055	1
1057	17	13221006	13221007	1
1058	17	13280162	13280163	1
1055	17	13164366	13164367	1
1054	17	12655616	12655617	1
1053	17	12370286	12370287	1
1050	17	11324804	11324805	2
1048	17	10862665	10862666	2
1044	17	9564206	9564207	2
1046	17	9872286	9872287	2
1051	17	11379014	11379015	2
1045	17	9770484	9770485	2
1043	17	8064246	8064247	1
1052	17	11650332	11650333	2
1042	17	7769891	7769892	1
1041	17	7413432	7413433	1
1040	17	7130920	7130921	1
1039	17	6776714	6776715	1
1035	17	5906633	5906634	1
1029	17	4671855	4671856	1
1038	17	6235443	6235444	1
1036	17	5925338	5925339	1
1033	17	5628052	5628053	1
1034	17	5766566	5766567	1
1028	17	4567768	4567769	1
1031	17	5447703	5447704	1
1032	17	5600760	5600761	1
1030	17	4880086	4880087	1
1026	17	4164240	4164241	1
1024	17	3558499	3558500	1
1027	17	4547888	4547889	1
1022	17	2969233	2969234	1
1023	17	3160700	3160701	1
1020	17	2014906	2014907	1
1021	17	2236323	2236324	1
1018	17	845191	845192	1
1015	17	175311	175312	1
1016	17	219240	219241	1
1211	21	1325205	1325206	6
1216	21	2836194	2836195	6
1215	21	2794764	2794765	6
1220	21	3795271	3795272	6
1212	21	2145915	2145916	6
1214	21	2590254	2590255	6
1213	21	2240929	2240930	6
1218	21	3575983	3575984	6
1219	21	3629224	3629225	6
1221	21	3987134	3987135	6
1217	21	3543553	3543554	6
1222	21	4106318	4106319	6
1223	21	4339445	4339446	6
1226	21	5018184	5018185	6
1228	21	5843570	5843571	6
1227	21	5607087	5607088	6
1230	21	6848287	6848288	6
1231	21	7205858	7205859	6
1232	21	8004533	8004534	6
1233	21	8020530	8020531	6
1235	21	8809280	8809281	6
1236	21	8831039	8831040	6
1238	21	10772409	10772410	6
1237	21	9977500	9977501	6
1239	21	11476577	11476578	6
1240	21	11577672	11577673	6
1243	21	12403296	12403297	6
1244	21	14235397	14235398	6
1241	21	12125119	12125120	6
1249	21	15028779	15028780	6
1242	21	12197251	12197252	6
1247	21	14811892	14811893	6
1248	21	14865377	14865378	6
1245	21	14422934	14422935	6
967	15	18747362	18747363	1
969	15	19607952	19607953	1
966	15	18730901	18730902	1
965	15	18212341	18212342	1
960	15	16435525	16435526	1
955	15	14639597	14639598	1
964	15	18106110	18106111	1
961	15	16466193	16466194	1
963	15	17301095	17301096	1
962	15	16800315	16800316	1
959	15	15407111	15407112	1
957	15	15242716	15242717	1
954	15	14570617	14570618	1
958	15	15388414	15388415	1
956	15	14763822	14763823	1
953	15	13763582	13763583	1
951	15	12914240	12914241	1
950	15	12523596	12523597	1
949	15	12212330	12212331	1
948	15	12191763	12191764	1
945	15	11674738	11674739	1
947	15	12121401	12121402	1
943	15	11397291	11397292	1
942	15	11355609	11355610	1
941	15	11285430	11285431	1
939	15	10206118	10206119	1
938	15	10131878	10131879	1
935	15	9386924	9386925	1
937	15	9708464	9708465	1
934	15	9247172	9247173	1
930	15	7075936	7075937	1
932	15	7644824	7644825	1
931	15	7256847	7256848	1
929	15	5968965	5968966	1
925	15	5369813	5369814	1
927	15	5498167	5498168	1
921	15	4331665	4331666	1
922	15	4532057	4532058	1
923	15	4797158	4797159	1
919	15	4205362	4205363	1
917	15	3593222	3593223	1
915	15	2531222	2531223	1
914	15	1185401	1185402	1
913	15	1175178	1175179	1
912	15	432296	432297	1
819	13	1180606	1180607	1
821	13	1842412	1842413	1
818	13	715858	715859	1
817	13	681433	681434	1
815	13	295255	295256	1
816	13	396632	396633	1
820	13	1792631	1792632	1
825	13	2333927	2333928	1
823	13	2166002	2166003	1
826	13	2624200	2624201	1
827	13	3094325	3094326	1
830	13	3867747	3867748	1
829	13	3808396	3808397	1
831	13	4219561	4219562	1
833	13	4990191	4990192	1
832	13	4360205	4360206	1
834	13	5072315	5072316	1
835	13	5595598	5595599	1
837	13	6887065	6887066	1
836	13	6687418	6687419	1
838	13	7058222	7058223	1
839	13	7567892	7567893	1
841	13	9108646	9108647	1
843	13	11249140	11249141	1
840	13	9032051	9032052	1
842	13	9805698	9805699	1
844	13	11633531	11633532	1
846	13	12965488	12965489	1
848	13	13324915	13324916	1
847	13	13195821	13195822	1
849	13	13749254	13749255	1
850	13	13826965	13826966	1
851	13	15223256	15223257	1
853	13	16707896	16707897	1
852	13	16539089	16539090	1
857	13	17339782	17339783	1
854	13	17104145	17104146	1
855	13	17201704	17201705	1
861	13	20524013	20524014	2
859	13	19455356	19455357	2
862	13	20685094	20685095	2
860	13	19662547	19662548	2
856	13	17258511	17258512	2
858	13	17974595	17974596	2
910	14	20613710	20613711	1
907	14	17708623	17708624	1
911	14	20875428	20875429	1
908	14	20005347	20005348	1
909	14	20291715	20291716	1
906	14	16833836	16833837	1
905	14	16259699	16259700	1
904	14	16017426	16017427	1
902	14	14983354	14983355	1
899	14	13662766	13662767	1
900	14	13982516	13982517	1
901	14	14062866	14062867	1
898	14	13206507	13206508	1
897	14	13114028	13114029	1
896	14	12706458	12706459	1
890	14	11136884	11136885	1
891	14	11460868	11460869	1
892	14	11533856	11533857	1
889	14	10377621	10377622	1
888	14	10356219	10356220	1
887	14	9172737	9172738	1
886	14	9022618	9022619	1
878	14	6184295	6184296	1
881	14	6844983	6844984	1
879	14	6335264	6335265	1
882	14	7767824	7767825	1
877	14	5957612	5957613	1
880	14	6556087	6556088	1
875	14	5284248	5284249	1
874	14	4858617	4858618	1
873	14	4701939	4701940	1
872	14	3851631	3851632	1
869	14	3399173	3399174	1
870	14	3582948	3582949	1
868	14	3068469	3068470	1
865	14	2492926	2492927	1
866	14	2533260	2533261	1
867	14	2739438	2739439	1
871	14	3824050	3824051	1
864	14	1825630	1825631	1
863	14	517295	517296	1
1329	24	2402873	2402874	2
1323	24	958801	958802	1
1332	24	2883251	2883252	2
1321	24	513300	513301	1
1326	24	1690579	1690580	2
1320	24	182969	182970	1
1338	24	5146302	5146303	2
1334	24	3464625	3464626	2
1330	24	2437952	2437953	1
1324	24	974276	974277	2
1335	24	4068624	4068625	2
1340	24	5923626	5923627	1
1327	24	2019076	2019077	2
1341	24	6280624	6280625	1
1325	24	1186751	1186752	2
1342	24	6567978	6567979	1
1343	24	6945855	6945856	1
1344	24	7047078	7047079	1
1348	24	7693489	7693490	1
1347	24	7397616	7397617	1
1350	24	8318950	8318951	1
1351	24	8386904	8386905	1
1353	24	10210163	10210164	2
1354	24	10221532	10221533	2
1360	24	11109423	11109424	2
1358	24	10949329	10949330	2
1355	24	10419887	10419888	2
1356	24	10520737	10520738	2
1359	24	10975320	10975321	2
1364	24	12645048	12645049	2
1365	24	12720444	12720445	1
1362	24	11564871	11564872	2
1361	24	11234994	11234995	2
1366	24	13016321	13016322	1
1357	24	10531118	10531119	2
1367	24	13277758	13277759	1
612	9	23274573	23274574	1
616	9	24641244	24641245	1
617	9	24683913	24683914	1
613	9	23487776	23487777	1
615	9	24271089	24271090	1
614	9	24176903	24176904	1
611	9	21507683	21507684	1
609	9	20601255	20601256	1
607	9	19903222	19903223	1
608	9	20184578	20184579	1
605	9	19499651	19499652	1
604	9	18587291	18587292	1
601	9	17552062	17552063	1
599	9	17032481	17032482	1
595	9	15530571	15530572	2
597	9	16167697	16167698	2
600	9	17432664	17432665	1
598	9	16367599	16367600	2
593	9	14759354	14759355	1
592	9	13025657	13025658	1
582	9	7174630	7174631	1
591	9	11410800	11410801	1
590	9	11154961	11154962	1
589	9	10048070	10048071	1
588	9	9528284	9528285	1
580	9	6485961	6485962	1
584	9	7730319	7730320	1
586	9	8523733	8523734	1
587	9	9069630	9069631	1
583	9	7339587	7339588	1
581	9	7010430	7010431	1
579	9	6218998	6218999	1
576	9	5424570	5424571	1
573	9	4921476	4921477	1
575	9	5302124	5302125	1
574	9	4939714	4939715	1
569	9	2105412	2105413	1
567	9	495919	495920	1
570	9	2308480	2308481	1
568	9	1662962	1662963	1
1207	20	15596248	15596249	1
1205	20	15320943	15320944	1
1204	20	14636846	14636847	1
1203	20	14192535	14192536	1
1208	20	15628035	15628036	1
1202	20	14031473	14031474	1
1199	20	13265091	13265092	1
1192	20	10231660	10231661	1
1193	20	10329849	10329850	1
1191	20	9654660	9654661	1
1186	20	8892222	8892223	1
1190	20	9492466	9492467	1
1189	20	9256460	9256461	1
1188	20	9053214	9053215	1
1185	20	8634010	8634011	1
1183	20	8130699	8130700	1
1182	20	8087411	8087412	1
1180	20	7571196	7571197	1
1181	20	7672485	7672486	1
1178	20	6132382	6132383	1
1179	20	7560809	7560810	1
1175	20	5000490	5000491	1
1176	20	5069928	5069929	1
1174	20	4829833	4829834	1
1173	20	4517280	4517281	1
1171	20	3342445	3342446	1
1172	20	4277293	4277294	1
1170	20	2964393	2964394	1
1168	20	1548071	1548072	1
1169	20	1950092	1950093	1
1166	20	728543	728544	2
1167	20	1352781	1352782	2
1012	16	19061775	19061776	1
1014	16	20148049	20148050	1
1013	16	19390515	19390516	1
1008	16	17448082	17448083	1
1011	16	17950496	17950497	1
1010	16	17721406	17721407	1
1009	16	17580913	17580914	1
1005	16	17110535	17110536	1
999	16	15188154	15188155	1
1007	16	17390742	17390743	1
1003	16	16817707	16817708	1
1000	16	15416956	15416957	1
1004	16	17085785	17085786	1
998	16	15173146	15173147	1
997	16	14851662	14851663	1
996	16	13917463	13917464	1
995	16	13225414	13225415	1
993	16	13167823	13167824	1
992	16	12646892	12646893	1
989	16	10820396	10820397	1
991	16	10941001	10941002	1
990	16	10830811	10830812	1
987	16	10133447	10133448	1
988	16	10487213	10487214	1
985	16	9115229	9115230	1
986	16	9204298	9204299	1
983	16	7672127	7672128	1
981	16	4941835	4941836	2
984	16	8031766	8031767	1
980	16	4807951	4807952	2
982	16	5404864	5404865	2
971	16	590786	590787	2
972	16	960713	960714	2
976	16	1989578	1989579	2
973	16	1356244	1356245	2
974	16	1493653	1493654	2
975	16	1755820	1755821	2
977	16	2095518	2095519	2
979	16	3423755	3423756	2
